cnpj,plataforma,nome_fundo,classe_anbima,fonte,atualizado
36318479000156,XP,Compass Yield 30 FIF RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
57998318000120,XP,EXA Cash I FIRF DI RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
58943835000165,XP,Giant Cash FIRF LP,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
54518925000158,XP,Ibiuna Credit Debêntures Incentivadas Máster FI-Infra RF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
28259415000101,XP,Iridium Pioneer Debêntures Incentivadas FI Infra RF RL ,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
32756812000158,XP,Iridium Titan Advisory FIC em FIF RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
45512169000169,XP,Itaú Debêntures Incentivadas FIF CIC em Infra RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
63179605000101,XP,JGP Debêntures CDI Advisory FIC FIF RF FI INFRA RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
54237051000160,XP,JGP Debêntures Incentivadas Juros Reais 60 FI Infra CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
41594333000173,XP,JGP Debêntures Incentivadas Juros Reais FIF Incentivado em Infra RF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
34580935000106,XP,Journey Capital Endurance Debêntures Incentivadas Juros Reais Advisory FIF em Cotas de FI Infra RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
33150386000177,XP,Journey Capital Endurance Plus Advisory FIF em Cotas de Fundos Incentivados em Infra RF,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
41993797000152,XP,Kinea Andes FIF CIC RF CP LP RL - Subclasse I,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
47212331000159,XP,Kinea Dakar FIF CIC RF LP RL - Subclasse I,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
39586858000115,XP,Kinea IPCA Dinâmico II FIF RF RL - Subclasse II,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
53075427000115,XP,Kinea Incentivado RF CP LP FIF RL FI Deb Infra RL - Subclasse I,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
32990051000102,XP,Kinea Oportunidade FIF RF CP RL - Subclasse I,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
27945264000174,XP,Kinea RF Absoluto FIF RF LP RL - Subclasse I,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
54699979000167,XP,Legacy Capital Compound Advisory FIF CIC de Fundo de Incent Invest Deb Incent IPCA RF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
50891130000130,XP,Legacy Capital Compound FIF DEB Infra CDI Ativo RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
39958460000162,XP,M8 Capital Plus FI RF CP RL LP,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
47046855000117,XP,MAG Cash 10 FIRF,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
50223269000105,XP,MAG High Grade FIF CI RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
17899612000160,XP,Mag Cash FIRF LP,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
50697486000137,XP,Mag High Grade Plus 30 FIF RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
43104966000181,XP,Oby Ágil FIRF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
60594084000160,XP,Occam Baixa Volatilidade FIC FIF RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
47586648000155,XP,Occam Crédito Corporativo 30 FIC FIF RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
54344616000109,XP,Occam Infra Ativo 30 FIC FIF RF Investimento Infra CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
18316558000146,XP,Plural Crédito Corporativo II FIC de FIF RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
31455879000190,XP,Polo Crédito Corporativo Advisory FIC FIF RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
63953556000112,XP,Polo FI-Infra RF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
11447136000160,XP,Principal Claritas FIF RF,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
48969198000142,XP,Riza Évora Debêntures Incentivadas Juros Ativos FIF em Cotas de FIRF,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
62280626000156,XP,Riza Évora Hedge Deb Incentivadas FIF-Infra RF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
35648999000164,XP,SPX Seahawk Advisory FIC FIRF CP LP,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
53110230000170,XP,SPX Seahawk Deb Incentivadas Advisory FIF CIC Incentivado RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
57660316000127,XP,SPX Seahawk Debêntures Incentivadas D45 FIF CIC Infra RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
63945358000107,XP,SPX Seahawk Debêntures Incentivadas IPCA FIF CIC Invest Infr RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
24572219000123,XP,Selection RF Light FIC FIRF CP LP,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
36352361000144,XP,Sparta Debêntures Incentivadas 45 FIC de FIF Infra RF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
26759909000111,XP,Sparta Debêntures Incentivadas FIC FIF-Infra RF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
39959025000152,XP,Sparta Debêntures Incentivadas Inflação FIC de Fundos Incentivados de Investimento Financeiro,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
54426679000104,XP,Sparta Renda FIF Infra RF RL - Subclasse Condominal,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
38026926000129,XP,Sparta Top Inflação FIC FIF RF CP LP - Resp Limitada,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
13823084000105,XP,SulAmérica Crédito Ativo FIRF CP LP,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
33701828000126,XP,SulAmérica Crédito ESG FIRF CP LP IS,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
22759995000101,XP,SulAmérica INFRA FI INFRA RF,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
55763285000104,XP,Sulamérica Excellence Plus FIF RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
38026814000178,XP,Trend Inflação Longa FIF FIRF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
10326625000100,XP,Valora Absolute FIF RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
61543507000186,XP,Vinland 2 Ativo Debêntures de Infra FI RF,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
53678015000170,XP,Vinland Crédito 10 FIC FIRF,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
50862124000154,XP,Vinland Incentivado Debêntures Infra Ativo FIF RF CP LP RL - Subclasse I,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
55035808000104,XP,Vivace CIC CI RF Infraestrutura Resp Limitada,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
49984055000172,XP,Western Asset Total Credit Plus FIF,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
29813596000120,XP,XP Crédito Estruturado 15 FIC de FIF RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
19657463000159,XP,XP Debêntures Incentivadas IMAB CP Incentivado Infra RF RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
55994151000102,XP,XP IMAB5 Debêntures Incentivadas RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
53095152000181,XP,XP Income Debentures Incentivadas CDI FI em Infra RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
34867766000190,XP,XP Income FIC RF LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
29044189000104,XP,AF Invest Geraes 30 FIRF CP,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
32319627000104,XP,ARX Elbrus Advisory FIC Incentivado FIF em Infra RF RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
39959156000130,XP,ARX Elbrus Pro Advisory I FIC Incentivado FIF Infra RF RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
32225663000109,XP,ARX Hedge FIC Incentivado Financeiro em Infra RF RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
52280036000170,XP,AZ Quest Luce Advisory II FIC FIF RF CP LP,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
19782311000188,XP,AZ Quest Valore FIRF CP,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
16599968000116,XP,AZ Quest Yield RF Ativo FIF CIC RF LP RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
44315932000107,XP,BB Asset RF Ativa Plus LP FIC FIF RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
11952873000110,XP,BTG Pactual Hedge Sigma FIF RF - Subclasse A,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
61333973000137,XP,Capitânia Infra Advisory Sênior I RF FI-Infra,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
12682783000110,XP,Icatu Vanguarda Inflação Curta FIF CIC RF LP RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
26978438000132,XP,Iridium Apollo FIF RF CP LP RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
52342951000142,XP,Itaú Janeiro Distribuidores FIF CIC RF LP - Resp Limitada,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
32892819000105,XP,Itaú Optimus Distribuidores FIF CIC RF LP - Resp Limitada,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
48899234000149,XP,MAG FIRF Ativo LP,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
11435287000107,XP,Mag Renda Fixa FIF CI RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
54484843000130,XP,Novus RF Isento FIC FI Infraestrutura CP RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
54307808000145,XP,Opportunity Income FIC FIF RF LP RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
47562149000128,XP,Persevera Trinity FIRF REF DI RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
51693641000100,XP,Persevera Yield FIRF LP,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
15350679000116,XP,Plural High Grade FIF RF CP RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
36498670000127,XP,Riza Lotus FIF RF - Referenciada DI CP RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
43917493000131,XP,Riza Lotus Plus Advisory FIF RF,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
23714047000112,XP,Safra Grand Vitesse FIRF CP,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
31961612000174,XP,Schroder High Grade Advisory FIRF CP RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
10347493000194,XP,Tivio Banks RF CP FIF RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
36017289000107,XP,V8 Vanquish Termo FIF,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
34687441000125,XP,Vinland Ativo Advisory FIF CIC RF LP - Resp Limitada,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
14146491000198,XP,XP Inflação Referenciado IPCA FIRF LP RL,Renda Fixa Duração Livre Grau de Invest.,API,03/06/2026
57829025000110,XP,Ibiuna RF Ativo Inst RF RL - Subclasse de Investimento,Renda Fixa Duração Livre Soberano,API,03/06/2026
23502654000119,XP,Sulamérica Retorno Total FI RF LP,Renda Fixa Duração Livre Soberano,API,03/06/2026
34475424000124,XP,Trend Inflação Geral FIRF LP RL,Renda Fixa Duração Livre Soberano,API,03/06/2026
17517577000178,XP,Western Asset IMA-B5 FIF RF,Renda Fixa Duração Livre Soberano,API,03/06/2026
45081757000195,XP,BB Asset RF CP LP FIC FIF RL,Renda Fixa Duração Média Crédito Livre,API,03/06/2026
20146294000171,XP,Capitânia Premium 45 FIC de FIF RF CP LP RL,Renda Fixa Duração Média Crédito Livre,API,03/06/2026
13615411000133,XP,Capitânia TOP CP FIC de FIF RF RL,Renda Fixa Duração Média Crédito Livre,API,03/06/2026
36352376000102,XP,Sparta Max A60 FIC FIF RF CP LP RL,Renda Fixa Duração Média Crédito Livre,API,03/06/2026
32757330000112,XP,Sparta Max Advisory FIC de FIF RF CP LP RL,Renda Fixa Duração Média Crédito Livre,API,03/06/2026
22681798000117,XP,AZ Quest Termo FIF RF LP,Renda Fixa Duração Média Grau de Invest.,API,03/06/2026
58341429000122,XP,BB Asset RF LP High FIC FIF RL,Renda Fixa Duração Média Grau de Invest.,API,03/06/2026
58460637000140,XP,BTG Pactual Crédito Corporativo Dinâmico Advisory FIF FIC FI,Renda Fixa Duração Média Grau de Invest.,API,03/06/2026
32846811000102,XP,Sparta Top Advisory FIC FIF RF CP LP RL,Renda Fixa Duração Média Grau de Invest.,API,03/06/2026
14188162000100,XP,Sparta Top FIC FIF RF CP LP - Resp Limitada,Renda Fixa Duração Média Grau de Invest.,API,03/06/2026
30509221000150,XP,V8 Cash FIC FIRF,Renda Fixa Duração Média Grau de Invest.,API,03/06/2026
42774627000140,XP,V8 Cash Platinum FIF,Renda Fixa Duração Média Grau de Invest.,API,03/06/2026
59791603000100,XP,Trend Crédito Brasil FIF RF CP RL,Renda Fixa Indexados,API,03/06/2026
31145851000156,XP,Trend Pré-Fixado FIRF LP RL,Renda Fixa Indexados,API,03/06/2026
26142614000100,XP,Daycoval Debêntures Incentivadas CP FIM,Renda Fixa Simples,API,03/06/2026
57021822000176,XP,Legacy Capital Portfolio Renda Mais FI-INFRA RF LP RL,Renda Fixa Simples,API,03/06/2026
56992930000123,XP,Sparta Pré 2028 FI-Infra RF CP RL,Renda Fixa Simples,API,03/06/2026
45823918000179,XP,Trend Cash CIC de Classes RF Simples RL,Renda Fixa Simples,API,03/06/2026
45278833000157,XP,Trend DI FIC RF Simples RL,Renda Fixa Simples,API,03/06/2026
26559284000144,XP,Trend Pós-Fixado FIC FIRF Simples RL,Renda Fixa Simples,API,03/06/2026
07667620000128,Bradesco,BRADESCO MULTIGESTORES FI FINANCEIRO - CIC MULT - RESP LIMITADA,Multimercado,CVM*,03/06/2026
32273503000127,Bradesco,BRADESCO IBIUNA HEDGE STH FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
32273528000120,Bradesco,BRADESCO TRUXT I LONG SHORT FIF - CIC MULTIMERCADO - RESP LIMITADA,Multimercado,CVM,03/06/2026
31008331000100,Bradesco,BRADESCO MACRO STRATEGY PGBLVGBL FI FINANCEIRO - CIC MULT - RESP LIMITADA,Multimercado,CVM*,03/06/2026
32312069000147,Bradesco,BRADESCO FIC FIF MULTIMERCADO  QUANT 10 - RESP LIMITADA,Renda Fixa,CVM,03/06/2026
34054876000132,Bradesco,BRADESCO KADIMA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA,Multimercado,CVM*,03/06/2026
28951182000103,Bradesco,CANVAS VECTOR S FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
08893097000110,Bradesco,BRADESCO VERDE AM MULTI ALLOCATION BP FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
28515917000148,Bradesco,BRADESCO CORPORATIVO FI FINANCEIRO - CIC RF CRED PRIV - RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
28797658000195,Bradesco,BRADESCO PIMCO INCOME - FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA,Renda Fixa,CVM,03/06/2026
13896282000107,Bradesco,BRADESCO PORTFOLIO MACRO FIF - CIC MULTIMERCADO -  RESPONSABILIDADE LIMITADA.,Multimercado,CVM*,03/06/2026
28428226000107,Bradesco,BRADESCO KAPITALO KAPPA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA,Multimercado,CVM*,03/06/2026
20216935000117,Bradesco,BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO - FII,Multimercado,CVM*,03/06/2026
34081049000138,Bradesco,BRADESCO CORPORATE FIF -CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES - RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
07364099000150,Bradesco,BRADESCO FIF - CIC RENDA FIXA PREFIXADO CURTO - RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
07192319000105,Bradesco,BRADESCO PRIME FIF - CIC MULTIMERCADO LONG SHORT - RESP LIMITADA,Multimercado,CVM*,03/06/2026
00322699000106,Bradesco,BRADESCO H FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI CRED PRIV LP EXECUTIVO - RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
13902266000171,Bradesco,BRADESCO FIF  - CIC  MULTIMERCADO ALOCAÇÃO DINÂMICA - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
13911703000113,Bradesco,BRADESCO FIF  - CIC  MULTIMERCADO ALOCAÇÃO ARROJADA - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
32388002000196,Bradesco,BRADESCO OAKTREE GLOBAL CREDIT FIF - CIC MULTIMERCADO - RESP LIMITADA,Multimercado,CVM*,03/06/2026
42431765000126,Bradesco,BRADESCO MULTIGESTORES II PREV PGBL/VGBL FIF - CIC MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,Multimercado,CVM*,03/06/2026
24752497000162,Bradesco,BRADESCO GLOBAL - BALANCED FI FINANCEIRO - CI MULT - RESP LIMITADA,Multimercado,CVM,03/06/2026
13400050000108,Bradesco,BRADESCO FIF  - CIC  RENDA FIXA INFLAÇÃO LONGA - RESPONSABILIDADE LIMITADA,Renda Fixa,CVM*,03/06/2026
43024578000190,Bradesco,BRADESCO FIC DE FIF - CLASSE DE INVESTIMENTO MULT  CRED PRIVADO LAPIN I,Renda Fixa Ativa,CVM*,03/06/2026
35845046000196,Bradesco,BRADESCO CLARITAS LONG SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA,Multimercado,CVM,03/06/2026
38315464000160,Bradesco,BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BVP 149,Multimercado,CVM*,03/06/2026
00306278000191,Bradesco,BRADESCO FIC DE FI FINANCEIRO RENDA FIXA REFERENCIADA DI - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
60400295000115,Bradesco,BNP PARIBAS BRADESCO TARGUS CIC DE CLASSE DE INVESTIMENTO RENDA FIXA CRÉD PRIV - RESP LIMITADA,Renda Fixa,CVM,03/06/2026
37299026000192,Bradesco,BRADESCO VINCI ATLAS FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA,Multimercado,CVM,03/06/2026
21185984000100,Bradesco,BNP PARIBAS RUBI CIC DE CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
18422264000107,Bradesco,ABSOLUTE HEDGE MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercado,CVM*,03/06/2026
32273514000107,Bradesco,BRADESCO RPS EQUITY HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA,Multimercado,CVM*,03/06/2026
16599968000116,Bradesco,AZ QUEST YIELD RF ATIVO FIF DA CIC RF LONGO PRAZO RESPONSABILIDADE LIMITADA,Renda Fixa,CVM*,03/06/2026
33361657000133,Bradesco,BLACKROCK GLOBAL EVENT DRIVEN CLASSE DE  INVESTIMENTO MULTIMERCADO  RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
28581109000189,Bradesco,VINLAND MACRO ADVISORY FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
03119883000141,Bradesco,JGP HEDGE FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
41287719000132,Bradesco,DAHLIA GLOBAL ALLOCATION MULTIMERCADO SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,Multimercado,CVM,03/06/2026
21624757000126,Bradesco,KINEA CHRONOS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
21983042000160,Bradesco,ABSOLUTE ALPHA GLOBAL FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
14146496000110,Bradesco,KADIMA HIGH VOL FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
20216114000180,Bradesco,ASA GAUSS CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA,Multimercado,CVM*,03/06/2026
08913176000146,Bradesco,BTG PACTUAL ABSOLUTO PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES,Multimercado,CVM*,03/06/2026
35828652000101,Bradesco,GENOA CAPITAL RADAR MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
34979876000143,Bradesco,KADIMA LONG SHORT PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,Multimercado,CVM*,03/06/2026
49896537000170,Bradesco,KAPITALO SÍDERO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,Multimercado,CVM*,03/06/2026
08696175000197,Bradesco,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIARIO - FII - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
32969381000108,Bradesco,ÂNGULO RETORNO ABSOLUTO 1 - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM EMPRESAS EMERGENTES,Multimercado,CVM*,03/06/2026
12124089000187,Bradesco,IBIUNA HEDGE FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
08937196000157,Bradesco,GULF I DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA - INVESTIMENTO NO EXTERIOR,Multimercado,CVM*,03/06/2026
51709979000102,Bradesco,BRADESCO EXPLORER CHALLENGE FI FINANCEIRO - CIC MULT - RESP LIMITADA,Multimercado,CVM,03/06/2026
49232076000131,Bradesco,BRADESCO SOLANA LONG AND SHORT FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA,Multimercado,CVM,03/06/2026
07287126000138,Bradesco,BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI LIQUIDEZ ÁGORA - RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
49647466000172,Bradesco,BRADESCO SOLARO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
18079388000123,Bradesco,BRADESCO BANCOS FI FINANCEIRO - CIC RF CRED PRIV - RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
44315861000134,Bradesco,BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA,Renda Fixa,CVM,03/06/2026
43391569000138,Bradesco,BRADESCO EXPLORER PRIVATE EQUITY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,Renda Fixa Ativa,CVM*,03/06/2026
01789400000190,Bradesco,WESTERN ASSET IBOVESPA ATIVO FIF EM AÇÕES RESPONSABILIDADE LIMITADA,Renda Fixa,CVM*,03/06/2026
39807395000174,Bradesco,BV EAGLE ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA,Renda Fixa,CVM,03/06/2026
13396703000122,Bradesco,VINCI VALOREM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Renda Fixa,CVM*,03/06/2026
29363886000110,Bradesco,OAKTREE GLOBAL CREDIT BRL FUNDO DE INVESTIMENTO MULTIMERCADO,Renda Fixa,CVM*,03/06/2026
40226091000100,Bradesco,WESTERN ASSET US INDEX 500 ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA,Multimercado,CVM,03/06/2026
42814516000110,Bradesco,BRADESCO GLOBAL SOLUTION  MULTICLASSES BRL FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
52300821000147,Bradesco,BRADESCO MASTER MACRO JUROS E MOEDAS FI FINANCEIRO - CI MULT - RESP LIMITADA,Multimercado,CVM*,03/06/2026
37565324000187,Bradesco,BRADESCO MULTIASSET USD FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA,Multimercado,CVM,03/06/2026
02335944000145,Bradesco,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I,Renda Fixa,CVM,03/06/2026
21470989000177,Bradesco,ABSOLUTE VERTEX FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
63438245000115,Bradesco,BRADESCO AQUAMARINE INFRA ATIVO FIF - CIC RF INCENTIVADO DE INVESTIMENTO EM INFRA LP RESP LIMITADA,Renda Fixa,CVM,03/06/2026
18679900000172,Bradesco,BRADESCO 392 FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA,Renda Fixa,CVM*,03/06/2026
60956073000183,Bradesco,BRADESCO MAN AHL SISTEMÁTICO GLOBAL INVESTIMENTO NO EXTERIOR BRL FIF - CIC MULT - RESP LIMITADA,Multimercado,CVM,03/06/2026
65219504000142,Bradesco,BRADESCO DAHLIA EQUITY HEDGE FIF - CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
32273507000105,Bradesco,BRADESCO VERDE MUTIESTRATEGIA FIC FIM,Multimercado,Manual,03/06/2026
32387924000189,Bradesco,BRADESCO FICFI RF CREDITO PRIVADO PLUS,Renda Fixa Ativa,Manual,03/06/2026
30378522000192,Bradesco,BRAD AM MARAU FIF CIC MM RL,Multimercado,Manual,03/06/2026
02567996000147,Bradesco,BRADESCO FICFIRF REFERENCIADO DI FEDERAL PLUS,Renda Fixa,Manual,03/06/2026
74326471000120,Bradesco,BRAD CRED SOBERANO FIF CLA INV RF RL,Renda Fixa Ativa,Manual,03/06/2026
37310314000109,Bradesco,BRAD FIC FIM ALOCACAO ALPHA,Multimercado,Manual,03/06/2026
35848022000190,Bradesco,CLARITAS HEDGE FIC FIM LP AGORA,Multimercado,Manual,03/06/2026
44544152000120,Bradesco,BRADESCO VISTA HEDGE BP FIC FIM,Multimercado,Manual,03/06/2026
